gene_name	A549_0_1	A549_0_2	A549_0_3	A549_25_1	A549_25_2	A549_25_3
ENSG00000226578.1	0.0060425362750944145	0.006858949697027989	0.006097112070407924	0.006362311801845556	0.006629920440954709	0.0064197845443864044
ENSG00000198105.13	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260137.1	0.0	0.0	6.692768463674999e-06	6.070908207867897e-06	0.0	7.078042496567149e-06
ENSG00000225192.1	4.6379116146558006e-05	4.8090795421756275e-05	0.00010039152695512498	4.249635745507528e-05	5.199937600748791e-05	3.539021248283575e-05
ENSG00000228828.1	5.3004704167494865e-05	4.207944599403674e-05	4.015661078204999e-05	3.642544924720738e-05	4.549945400655192e-05	4.2468254979402894e-05
ENSG00000236514.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151963.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235197.1	0.0028622540250447226	0.0029215158218716935	0.0027708061439614498	0.0027440505099562895	0.002677967864385627	0.0025834855112470095
ENSG00000175395.15	0.0	6.011349427719534e-06	0.0	0.0	0.0	0.0
ENSG00000226447.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206840.1	0.015464122440866626	0.014301000288544773	0.014315831743800822	0.016561437591063623	0.014566325204097551	0.013688934188360867
ENSG00000189180.15	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252132.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275675.1	0.00014576293646061087	0.00019837453111474463	0.000127162600809825	0.000176056338028169	0.00021449742603088764	0.00013448280743477584
ENSG00000226086.5	6.625588020936858e-06	0.0	0.0	0.0	0.0	0.0
ENSG00000235964.1	0.01250248459550785	0.01342935462152544	0.014416223270755948	0.014090577950461388	0.013357339711923457	0.014198553248113702
ENSG00000075407.18	0.0003180282250049692	0.00023444262768106185	0.00014724090620085	0.00030354541039339484	0.00025999688003743954	0.0001981851899038802
ENSG00000283930.1	3.312794010468429e-05	1.8034048283158603e-05	1.3385536927349998e-05	2.4283632831471587e-05	6.499922000935989e-06	2.8312169986268597e-05
ENSG00000272983.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225965.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224761.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226113.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234941.1	0.0014642549526270457	0.0015990189477733962	0.0012247766288525249	0.001341670713938805	0.0019434766782798606	0.0010758624594782067
ENSG00000099251.14	0.00014576293646061087	0.00019837453111474463	0.000127162600809825	0.000176056338028169	0.00016249805002339972	0.0001981851899038802
ENSG00000120555.13	0.0033459219505731132	0.0032461286909685485	0.0033530770003011743	0.0034482758620689655	0.0033604596744839063	0.003001090018544471
ENSG00000276805.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222314.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228882.1	0.000139137348439674	9.618159084351255e-05	0.0001338553692735	8.499271491015056e-05	7.799906401123187e-05	0.0001557169349244773
ENSG00000203496.9	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215151.4	3.975352812562115e-05	6.612484370491488e-05	3.3463842318375e-05	7.892180670228265e-05	5.84992980084239e-05	4.2468254979402894e-05
ENSG00000277133.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225638.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233867.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227264.3	6.625588020936858e-06	0.0	0.0	0.0	0.0	0.0
ENSG00000234541.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227679.1	0.0	6.011349427719534e-06	0.0	0.0	0.0	0.0
ENSG00000233832.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229485.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237592.2	0.0	6.011349427719534e-06	0.0	0.0	0.0	0.0
ENSG00000271650.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274167.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228755.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215146.5	0.0	0.0	0.0	6.070908207867897e-06	0.0	0.0
ENSG00000182632.15	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279239.1	1.3251176041873716e-05	4.207944599403674e-05	2.6771073854699996e-05	0.0	6.499922000935989e-06	7.078042496567149e-06
ENSG00000185904.11	0.008825283243887896	0.008986967394440704	0.007562828363952749	0.009707382224380766	0.009080391035307576	0.007630129811299387
ENSG00000234420.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270762.1	0.0009872126151195919	0.0008716456670193324	0.0009771441956965498	0.0008013598834385624	0.0010074879101450783	0.0009059894395605951
ENSG00000233837.1	0.006870734777711522	0.005602577666634606	0.006565605862865174	0.007175813501699854	0.005895429254848942	0.006087116547047748
ENSG00000196693.14	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277479.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272319.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272387.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251783.1	1.9876764062810574e-05	1.8034048283158603e-05	2.6771073854699996e-05	3.642544924720738e-05	3.249961000467994e-05	5.6624339972537195e-05
ENSG00000285884.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232109.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233515.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231009.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234864.1	0.0	6.011349427719534e-06	0.0	6.070908207867897e-06	0.0	7.078042496567149e-06
ENSG00000230425.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270552.1	1.3251176041873716e-05	1.2022698855439069e-05	6.692768463674999e-06	2.4283632831471587e-05	0.0	2.1234127489701447e-05
ENSG00000259869.2	0.04278142185118929	0.043702510339521015	0.04912492052337449	0.04145823215152986	0.04745593052883365	0.047776786851828255
ENSG00000165733.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252416.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234944.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229630.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263795.1	0.0003644073411515272	0.00033062421852457437	0.00018739751698289997	0.00041889266634288487	0.00032499610004679943	0.00020526323240044732
ENSG00000165731.18	0.00011926058437686345	0.0001743291334038665	0.0001338553692735	0.00023069451189898008	0.0001819978160262077	0.00013448280743477584
ENSG00000273008.1	0.010263035844431194	0.010970712705588151	0.009905297326238998	0.010618018455560952	0.010412875045499453	0.010461346809926247
ENSG00000169826.7	0.0015570131849201618	0.0021400403962681543	0.0013987886089080748	0.0013720252549781447	0.0019629764442826688	0.0015430132642516386
ENSG00000198915.11	1.3251176041873716e-05	1.8034048283158603e-05	6.692768463674999e-06	6.070908207867897e-06	6.499922000935989e-06	2.1234127489701447e-05
ENSG00000224265.1	7.95070562512423e-05	7.814754256035394e-05	4.684937924572499e-05	7.285089849441476e-05	3.8999532005615936e-05	5.6624339972537195e-05
ENSG00000285712.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221468.1	0.0	6.011349427719534e-06	6.692768463674999e-06	0.0	6.499922000935989e-06	7.078042496567149e-06
ENSG00000150201.14	0.1332405751010402	0.14200009618159085	0.13910249974902117	0.13678970373967944	0.1509736883157402	0.1404425192168854
ENSG00000169813.16	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221400.2	0.0009010799708474127	0.0011541790901221506	0.0009838369641602248	0.0009531325886352598	0.0010334875981488222	0.0010333942044988037
ENSG00000230555.2	0.00149738289273173	0.0012443493315379436	0.0011444634072884249	0.00141452161243322	0.0014559825282096615	0.0010192381195056695
ENSG00000243660.9	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252532.1	6.625588020936858e-06	0.0	0.0	6.070908207867897e-06	0.0	7.078042496567149e-06
ENSG00000236114.1	0.0020274299344066786	0.0017673367317495431	0.0023357761938225747	0.0020641087906750847	0.0017159794082471011	0.0023782222788465623
ENSG00000196793.13	0.0009275823229311601	0.0008716456670193324	0.0009838369641602248	0.0008499271491015056	0.0008579897041235506	0.0010333942044988037
ENSG00000232004.1	0.001020340555224276	0.0011842358372607482	0.0012783187765619249	0.0009834871296745993	0.0010334875981488222	0.0011254087569541767
ENSG00000198298.12	0.0	0.0	6.692768463674999e-06	6.070908207867897e-06	0.0	7.078042496567149e-06
ENSG00000223910.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237389.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238263.1	0.007062876830318691	0.005879099740309705	0.00523374493859385	0.006022340942204953	0.00575243097082835	0.005336844042411631
ENSG00000169740.13	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226245.1	6.625588020936858e-06	1.2022698855439069e-05	2.0078305391024995e-05	1.821272462360369e-05	0.0	7.078042496567149e-06
ENSG00000230565.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228426.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271173.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224162.1	0.0	0.0	0.0	0.0	0.0	7.078042496567149e-06
ENSG00000223746.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234973.5	0.0016166434771085934	0.0014307011637972491	0.0013854030719807249	0.0018394851869839727	0.0014754822942124695	0.0015005450092722356
ENSG00000226790.3	0.0	0.0	1.3385536927349998e-05	0.0	0.0	0.0
ENSG00000226808.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236769.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227029.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233395.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237590.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229116.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277288.4	0.00015238852448154773	9.618159084351255e-05	4.015661078204999e-05	0.0001821272462360369	0.00012999844001871977	8.493650995880579e-05
ENSG00000107562.16	7.95070562512423e-05	1.2022698855439069e-05	8.700599002777498e-05	5.463817387081107e-05	1.9499766002807968e-05	4.954629747597005e-05
ENSG00000214089.3	0.00023189558073279004	0.00022241992882562276	0.00018070474851922497	0.00024283632831471587	0.0002469970360355676	0.00026188757237298455
ENSG00000270767.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234580.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227395.1	6.625588020936858e-06	6.011349427719534e-06	0.0	0.0	6.499922000935989e-06	7.078042496567149e-06
ENSG00000224812.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234504.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187783.11	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223462.2	5.9630292188431724e-05	5.410214484947581e-05	6.692768463675e-05	0.00012141816415735794	0.00011049867401591181	8.493650995880579e-05
ENSG00000273363.1	0.0018750414099251308	0.0013765990189477733	0.0012582404711709	0.0015662943176299174	0.0014364827622068536	0.0011183307144576097
ENSG00000107551.20	0.0002385211687537269	0.00024045397710878137	0.00011377706388247499	0.0002853326857697911	0.0003119962560449275	0.00016987301991761158
ENSG00000165507.8	4.6379116146558006e-05	1.2022698855439069e-05	4.015661078204999e-05	3.0354541039339484e-05	3.249961000467994e-05	3.539021248283575e-05
ENSG00000165511.6	0.005631749817796329	0.005632634413773203	0.005809323026469899	0.005779504613890238	0.0053494358067703186	0.00591016548463357
ENSG00000165512.4	1.9876764062810574e-05	4.8090795421756275e-05	1.3385536927349998e-05	6.070908207867897e-05	1.2999844001871978e-05	1.4156084993134299e-05
ENSG00000226937.9	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277757.4	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270258.1	3.312794010468429e-05	5.410214484947581e-05	1.3385536927349998e-05	1.821272462360369e-05	1.9499766002807968e-05	1.4156084993134299e-05
ENSG00000228462.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232554.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235690.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243349.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236442.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230501.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263476.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227683.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275312.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278531.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207071.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234993.1	6.625588020936858e-06	0.0	2.0078305391024995e-05	1.821272462360369e-05	1.9499766002807968e-05	1.4156084993134299e-05
ENSG00000224402.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256574.7	0.0001258861723978003	9.017024141579302e-05	4.684937924572499e-05	7.285089849441476e-05	4.549945400655192e-05	4.2468254979402894e-05
ENSG00000012779.10	0.0	6.011349427719534e-06	0.0	6.070908207867897e-06	0.0	0.0
ENSG00000231964.1	0.011839925793414165	0.011012792151582186	0.010166315296322323	0.012779261777561923	0.01179735843169882	0.010086210557608187
ENSG00000165406.15	0.0017359040614854568	0.002013802058286044	0.0018472040959742998	0.0019123360854783875	0.0020539753522957724	0.001896915389079996
ENSG00000172671.19	0.00017889087656529517	0.00021640857939790324	0.00022755412776494997	0.0001821272462360369	0.00016899797202433572	0.00021234127489701447
ENSG00000230869.1	0.0001258861723978003	0.00014427238626526882	0.00011377706388247499	0.00016998542982030112	0.00014299828402059174	0.00020526323240044732
ENSG00000237840.6	1.3251176041873716e-05	1.2022698855439069e-05	4.684937924572499e-05	2.4283632831471587e-05	3.8999532005615936e-05	1.4156084993134299e-05
ENSG00000228702.1	0.013383687802292453	0.013910262575743003	0.011980055549978249	0.012967459932005827	0.015066819198169622	0.01226624764655087
ENSG00000172661.18	0.0	0.0	0.0	6.070908207867897e-06	0.0	0.0
ENSG00000270434.1	0.0	0.0	6.692768463674999e-06	6.070908207867897e-06	0.0	0.0
ENSG00000231122.5	0.0008480752666799178	0.0008956910647302107	0.0009102165110597999	0.0009592034968431277	0.0009489886121366544	0.0009626137795331323
ENSG00000188234.13	0.0014642549526270457	0.0014307011637972491	0.0013050898504166249	0.0014448761534725594	0.0015144818262180853	0.0016421058592035786
ENSG00000239883.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239152.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264217.2	0.03358510567812893	0.034679474848514	0.039166081049426094	0.03350534239922292	0.037231553221361346	0.03829928794892484
ENSG00000265354.3	6.625588020936858e-06	6.011349427719534e-06	6.692768463674999e-06	6.070908207867897e-06	0.0	0.0
ENSG00000265733.1	0.062287152984827406	0.06386457632009233	0.06121875313723522	0.06229966002914036	0.0626917476990276	0.06225138375730808
ENSG00000266412.5	6.625588020936858e-06	0.0	0.0	6.070908207867897e-06	6.499922000935989e-06	0.0
ENSG00000263639.5	2.6502352083747433e-05	2.4045397710878137e-05	3.3463842318375e-05	2.4283632831471587e-05	6.499922000935989e-06	2.8312169986268597e-05
ENSG00000280012.2	6.625588020936858e-06	0.0	0.0	0.0	0.0	0.0
ENSG00000264204.2	6.625588020936858e-06	0.0	0.0	0.0	6.499922000935989e-06	7.078042496567149e-06
ENSG00000263482.3	0.00021864440469091632	0.00018034048283158604	0.00010039152695512498	0.0002489072365225838	0.00018849773802714367	0.00016279497742104442
ENSG00000274209.4	3.975352812562115e-05	6.011349427719534e-06	6.692768463674999e-06	6.070908207867897e-06	1.2999844001871978e-05	1.4156084993134299e-05
ENSG00000279058.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273225.4	1.9876764062810574e-05	1.8034048283158603e-05	6.692768463674999e-06	3.0354541039339484e-05	4.549945400655192e-05	4.2468254979402894e-05
ENSG00000279458.2	0.006943616245941827	0.006822881600461671	0.006324666198172874	0.007266877124817872	0.0067469190369715566	0.006688750159255956
ENSG00000264230.8	9.275823229311601e-05	0.00013224968740982977	0.00010708429541879998	0.00012141816415735794	0.00012999844001871977	7.785846746223865e-05
ENSG00000285402.1	0.004942688663618897	0.004436375877657017	0.005287287086303249	0.005105633802816901	0.004757942904685144	0.005655355954757153
ENSG00000285294.1	0.0007089379182402438	0.0004869193036452823	0.0008700599002777499	0.0007467217095677513	0.0005394935260776871	0.0008776772695743265
ENSG00000213412.3	0.006605711256874047	0.008085264980282773	0.008038014924873674	0.008031811559009228	0.008397899225209298	0.008536119250859982
ENSG00000204174.7	0.01651096534817465	0.01795590074059825	0.015948867248937522	0.016452161243322	0.017705787530549633	0.017482764966520858
ENSG00000204175.5	0.00017889087656529517	0.00019837453111474463	0.00020078305391024997	0.00016998542982030112	0.00016899797202433572	0.00017695106241417873
ENSG00000204176.13	0.0006625588020936858	0.0006552370876214292	0.000535421477094	0.0005767362797474501	0.0005329936040767511	0.0005945555697116406
ENSG00000231187.2	1.9876764062810574e-05	1.2022698855439069e-05	6.692768463674999e-06	6.070908207867897e-06	1.9499766002807968e-05	0.0
ENSG00000229227.8	6.625588020936858e-06	6.011349427719534e-06	2.0078305391024995e-05	1.2141816415735793e-05	0.0	0.0
ENSG00000165874.13	6.625588020936858e-06	0.0	0.0	6.070908207867897e-06	6.499922000935989e-06	0.0
ENSG00000272430.1	1.9876764062810574e-05	5.410214484947581e-05	4.015661078204999e-05	3.642544924720738e-05	1.2999844001871978e-05	4.2468254979402894e-05
ENSG00000229927.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274186.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285662.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280913.2	7.95070562512423e-05	9.017024141579302e-05	5.354214770939999e-05	0.00011534725594949004	5.84992980084239e-05	6.370238246910434e-05
ENSG00000265366.6	0.0	0.0	1.3385536927349998e-05	1.2141816415735793e-05	0.0	0.0
ENSG00000215097.3	0.0009275823229311601	0.0007754640761758199	0.0009905297326238999	0.0008742107819329771	0.0008059903281160626	0.0008918333545674609
ENSG00000204177.10	0.0	0.0	0.0	0.0	6.499922000935989e-06	0.0
ENSG00000238405.1	3.312794010468429e-05	1.2022698855439069e-05	4.684937924572499e-05	1.821272462360369e-05	1.9499766002807968e-05	7.078042496567149e-06
ENSG00000243289.1	1.9876764062810574e-05	3.0056747138597672e-05	6.023491617307499e-05	3.642544924720738e-05	3.8999532005615936e-05	4.2468254979402894e-05
ENSG00000150175.13	0.0018419134698204466	0.002152063095123593	0.0020881437606666	0.0018030597377367652	0.0019954760542873484	0.0021729590464461147
ENSG00000204179.10	5.3004704167494865e-05	6.0113494277195344e-05	2.0078305391024995e-05	7.892180670228265e-05	3.249961000467994e-05	0.00010617063744850724
ENSG00000266524.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263761.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265203.1	0.006373815676141257	0.007676493219197845	0.006585684168256199	0.0052513355998057305	0.006980916229005252	0.007078042496567149
ENSG00000265763.3	0.00516795865633075	0.005133692411272483	0.004678245156108824	0.005427391937833899	0.004705943528677656	0.005393468382384168
ENSG00000265190.6	0.0	6.011349427719534e-06	6.692768463674999e-06	0.0	6.499922000935989e-06	0.0
ENSG00000270369.1	0.0	0.0	6.692768463674999e-06	0.0	0.0	0.0
ENSG00000189090.7	6.625588020936858e-06	0.0	0.0	0.0	0.0	0.0
ENSG00000224919.1	0.001351619956271119	0.0011541790901221506	0.0015058729043268748	0.001535939776590578	0.0014624824502105975	0.0013165159043614899
ENSG00000204172.12	2.6502352083747433e-05	1.8034048283158603e-05	3.3463842318375e-05	4.856726566294317e-05	3.249961000467994e-05	1.4156084993134299e-05
ENSG00000254929.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252877.1	0.00018551646458623202	0.00022843127825334232	0.00020747582237392497	0.00018819815444390478	0.00018849773802714367	0.00016987301991761158
ENSG00000251079.6	1.3251176041873716e-05	1.8034048283158603e-05	2.6771073854699996e-05	1.2141816415735793e-05	6.499922000935989e-06	3.539021248283575e-05
ENSG00000265630.2	0.0	6.011349427719534e-06	6.692768463674999e-06	0.0	0.0	1.4156084993134299e-05
ENSG00000215065.3	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266217.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264404.2	7.95070562512423e-05	0.00011421563912667116	0.00010708429541879998	6.677999028654686e-05	0.00011049867401591181	3.539021248283575e-05
ENSG00000189014.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276544.1	0.0009010799708474127	0.0011782244878330288	0.0010173008064786	0.0013052452646915979	0.0012284852581769018	0.0010617063744850724
ENSG00000226964.1	0.0003909096932352746	0.0004268058093680869	0.0005287287086303249	0.00047353084021369593	0.0004744943060683272	0.000474228847269999
ENSG00000277758.4	0.010057642615782151	0.010688179282485333	0.010962754743499649	0.011504371053909664	0.010432374811502262	0.011565521439390722
ENSG00000276850.4	0.003259789306300934	0.003456525920938732	0.0037345648027306494	0.003575764934434191	0.0035749571005147937	0.003793830778159992
ENSG00000264717.5	0.006334062148015637	0.006179667211695682	0.00892815313054245	0.0071940262263234574	0.006668919972960325	0.008677680100791325
ENSG00000273760.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276430.2	0.00015238852448154773	0.00018034048283158604	0.00016731921159187496	0.0002003399708596406	0.00026649680203837556	0.00022649735989014878
ENSG00000265018.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252149.1	3.975352812562115e-05	3.6068096566317206e-05	4.015661078204999e-05	9.713453132588635e-05	7.799906401123187e-05	5.6624339972537195e-05
ENSG00000270025.2	1.3251176041873716e-05	1.8034048283158603e-05	1.3385536927349998e-05	2.4283632831471587e-05	4.549945400655192e-05	1.4156084993134299e-05
ENSG00000278561.1	0.0	1.8034048283158603e-05	1.3385536927349998e-05	1.821272462360369e-05	3.249961000467994e-05	2.1234127489701447e-05
ENSG00000170324.20	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285786.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225482.1	0.014072748956469887	0.013194911993844378	0.013459157380450422	0.015353326857697911	0.01420882949404607	0.012634305856372362
ENSG00000107643.16	9.275823229311601e-05	0.00010219294027123208	8.700599002777498e-05	7.892180670228265e-05	9.099890801310385e-05	6.370238246910434e-05
ENSG00000279822.1	0.0016232690651295303	0.0016410983937674328	0.0017735836428738748	0.0015723652258377852	0.0019109770682751808	0.0017411984541555188
ENSG00000128805.14	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248682.1	0.0	1.8034048283158603e-05	6.692768463674999e-06	6.070908207867897e-06	1.2999844001871978e-05	0.0
ENSG00000231906.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251413.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236800.1	0.0	6.011349427719534e-06	6.692768463674999e-06	0.0	0.0	0.0
ENSG00000128815.19	0.0	6.011349427719534e-06	0.0	0.0	0.0	0.0
ENSG00000228754.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228403.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241577.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165383.11	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233665.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226576.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264800.1	0.0006426820380308752	0.0007754640761758199	0.00033463842318374993	0.0007892180670228266	0.0007344911861057667	0.0005591653572288048
ENSG00000165633.12	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234736.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172538.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204161.13	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236208.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177354.11	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165606.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235939.1	0.006519578612601868	0.006636529768202366	0.006518756483619449	0.006416949975716367	0.006363423638916333	0.006511799096841777
ENSG00000225830.12	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271237.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000070748.18	0.0	0.0	1.3385536927349998e-05	0.0	0.0	0.0
ENSG00000187714.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178645.12	0.0001722652885443583	0.00020438588054246415	0.000127162600809825	0.00026711996114618745	0.00033799594404867144	0.00016279497742104442
ENSG00000197444.9	5.3004704167494865e-05	8.415889198807348e-05	4.015661078204999e-05	6.677999028654686e-05	8.449898601216786e-05	0.00010617063744850724
ENSG00000226389.3	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229870.1	0.013668588087192738	0.015208714052130421	0.014355988354582874	0.01290067994171928	0.016191305704331548	0.014941747710253252
ENSG00000227345.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230166.1	0.003485059299012787	0.0032220832932576705	0.0035806311280661245	0.003915735794074793	0.00351645780250637	0.0036451918857320817
ENSG00000204152.10	0.0	0.0	0.0	1.2141816415735793e-05	0.0	0.0
ENSG00000223111.1	0.00010600940833498973	0.00010820428969895162	0.00018070474851922497	0.00013963088878096163	0.00012999844001871977	0.00012032672244164154
ENSG00000178440.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222108.1	6.625588020936858e-06	0.0	0.0	0.0	0.0	7.078042496567149e-06
ENSG00000285803.1	0.0036705757635990192	0.0030417428104260844	0.0035471672857477496	0.0036364740165128703	0.0032889605324736104	0.0033974603983522316
ENSG00000204149.10	6.625588020936858e-05	4.8090795421756275e-05	4.015661078204999e-05	4.249635745507528e-05	5.84992980084239e-05	9.201455245537294e-05
ENSG00000235618.8	0.0	0.0	0.0	6.070908207867897e-06	0.0	0.0
ENSG00000226631.1	0.006970118598025574	0.007183562566124843	0.006338051735100224	0.006902622632345799	0.007403411159066091	0.006016336122082077
ENSG00000099290.16	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233011.1	0.0002650235208374743	0.00022241992882562276	0.000287789043938025	0.0002124817872753764	0.00019499766002807967	0.00022649735989014878
ENSG00000188611.14	0.012489233419465978	0.011571847648360103	0.012535555332463272	0.011844341913550266	0.013376839477926264	0.010956809784685948
ENSG00000225137.1	0.014046246604386138	0.01380205828604405	0.012589097480172673	0.01356240893637688	0.013402839165930009	0.013526139210939822
ENSG00000198964.13	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279863.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225303.2	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238523.1	0.001451003776585172	0.0008355775704530152	0.0009637586587691999	0.0014205925206410878	0.0009814882221413344	0.0008422870570914908
ENSG00000226200.6	2.6502352083747433e-05	6.011349427719534e-06	0.0	1.2141816415735793e-05	3.249961000467994e-05	2.1234127489701447e-05
ENSG00000231588.1	6.625588020936858e-06	1.8034048283158603e-05	2.0078305391024995e-05	1.821272462360369e-05	0.0	0.0
ENSG00000231345.3	0.0	0.0	0.0	0.0	6.499922000935989e-06	0.0
ENSG00000232706.3	0.0	0.0	0.0	0.0	0.0	0.0
